date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2014-04-15,,,National Average,,,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,76.26,0.5846
2014-04-15,,,National Average,,,non-food,Fuel (diesel),L,actual,Retail,LKR,121.0,0.9276
2014-04-15,,,National Average,,,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,162.0,1.2419
2014-04-15,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Rice (white),KG,actual,Retail,LKR,69.91,0.5359
2014-04-15,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,97.38,0.7465
2014-04-15,Western,Colombo,Colombo City,6.931944,79.847778,miscellaneous food,Sugar,KG,actual,Retail,LKR,101.69,0.7795
2014-05-15,,,National Average,,,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,77.15,0.5926
2014-05-15,,,National Average,,,non-food,Fuel (diesel),L,actual,Retail,LKR,121.0,0.9295
2014-05-15,,,National Average,,,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,162.0,1.2444
2014-05-15,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Rice (white),KG,actual,Retail,LKR,67.61,0.5194
2014-05-15,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,97.13,0.7461
2014-05-15,Western,Colombo,Colombo City,6.931944,79.847778,miscellaneous food,Sugar,KG,actual,Retail,LKR,101.58,0.7803
2014-06-15,,,National Average,,,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,80.15,0.6147
2014-06-15,,,National Average,,,non-food,Fuel (diesel),L,actual,Retail,LKR,121.0,0.928
2014-06-15,,,National Average,,,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,162.0,1.2425
2014-06-15,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Rice (white),KG,actual,Retail,LKR,68.44,0.5249
2014-06-15,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,97.54,0.7481
2014-06-15,Western,Colombo,Colombo City,6.931944,79.847778,miscellaneous food,Sugar,KG,actual,Retail,LKR,103.4,0.7931
2014-07-15,,,National Average,,,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,74.88,0.5754
2014-07-15,,,National Average,,,non-food,Fuel (diesel),L,actual,Retail,LKR,121.0,0.9297
2014-07-15,,,National Average,,,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,162.0,1.2448
2014-07-15,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Rice (white),KG,actual,Retail,LKR,68.68,0.5277
2014-07-15,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,99.02,0.7608
2014-07-15,Western,Colombo,Colombo City,6.931944,79.847778,miscellaneous food,Sugar,KG,actual,Retail,LKR,100.06,0.7688
2014-08-15,,,National Average,,,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,77.39,0.5952
2014-08-15,,,National Average,,,non-food,Fuel (diesel),L,actual,Retail,LKR,121.0,0.9306
2014-08-15,,,National Average,,,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,162.0,1.246
2014-08-15,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Rice (white),KG,actual,Retail,LKR,72.9,0.5607
2014-08-15,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,97.2,0.7476
2014-08-15,Western,Colombo,Colombo City,6.931944,79.847778,miscellaneous food,Sugar,KG,actual,Retail,LKR,98.83,0.7601
2014-09-15,,,National Average,,,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,82.15,0.6457
2014-09-15,,,National Average,,,non-food,Fuel (diesel),L,actual,Retail,LKR,118.0,0.9275
2014-09-15,,,National Average,,,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,157.0,1.2341
2014-09-15,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Rice (white),KG,actual,Retail,LKR,78.56,0.6175
2014-09-15,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,97.65,0.7676
2014-09-15,Western,Colombo,Colombo City,6.931944,79.847778,miscellaneous food,Sugar,KG,actual,Retail,LKR,98.37,0.7732
2014-10-15,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Rice (white),KG,actual,Retail,LKR,78.78,0.6037
2014-11-15,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Rice (white),KG,actual,Retail,LKR,78.67,0.6009
2014-12-15,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Rice (white),KG,actual,Retail,LKR,78.19,0.5964
2015-01-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,LKR,82.35,0.6269
2015-01-15,,,National Average,,,non-food,Fuel (diesel),L,actual,Retail,LKR,111.0,0.845
2015-01-15,,,National Average,,,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,150.0,1.1419
2015-01-15,Central,Kandy,Kandy,7.294600009918213,80.5906982421875,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,84.25,0.6414
2015-01-15,Central,Kandy,Kandy,7.294600009918213,80.5906982421875,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,100.33,0.7638
2015-01-15,Central,Matale,Matale,7.465357,80.624242,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,79.7,0.6067
2015-01-15,Central,Matale,Matale,7.465357,80.624242,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,100.0,0.7613
2015-01-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803161621,80.74590301513672,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,83.45,0.6353
2015-01-15,Eastern,Ampara,Ampara,7.283333,81.666667,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,76.38,0.5814
2015-01-15,Eastern,Ampara,Ampara,7.283333,81.666667,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,108.75,0.8279
2015-01-15,Eastern,Batticaloa,Batticaloa,7.716667,81.7,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,70.65,0.5378
2015-01-15,Eastern,Batticaloa,Batticaloa,7.716667,81.7,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,90.0,0.6851
2015-01-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,72.35,0.5508
2015-01-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,97.58,0.7428
2015-01-15,North Central,Anuradhapura,Anuradhapura,8.33530044555664,80.33290100097656,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,78.7,0.5991
2015-01-15,North Central,Anuradhapura,Anuradhapura,8.33530044555664,80.33290100097656,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,98.5,0.7498
2015-01-15,North Western,Puttalam,Puttalm,8.038129,79.838146,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,75.0,0.571
2015-01-15,North Western,Puttalam,Puttalm,8.038129,79.838146,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,96.33,0.7334
2015-01-15,Northern,Jaffna,Jaffna,9.6567,80.0137,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,73.96,0.563
2015-01-15,Northern,Jaffna,Jaffna,9.6567,80.0137,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,90.0,0.6851
2015-01-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,73.54,0.5599
2015-01-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,90.0,0.6851
2015-01-15,Northern,Mannar,Mannar,8.983333,79.9,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,90.0,0.6851
2015-01-15,Northern,Mullattivu,Mulaitivu,9.268,80.815,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,73.0,0.5557
2015-01-15,Northern,Mullattivu,Mulaitivu,9.268,80.815,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,90.75,0.6908
2015-01-15,Northern,Vavuniya,Vavuniya,8.75,80.5,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,74.42,0.5665
2015-01-15,Northern,Vavuniya,Vavuniya,8.75,80.5,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,94.75,0.7213
2015-01-15,Sabaragamuwa,Ratnapura,Rathnapura,6.716800212860107,80.33509826660156,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,76.4,0.5816
2015-01-15,Southern,Galle,Galle,6.037199974060059,80.22450256347656,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,75.75,0.5767
2015-01-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,79.25,0.6033
2015-01-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,97.33,0.7409
2015-01-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,75.62,0.5757
2015-01-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,78.9,0.6006
2015-01-15,Uva,Moneragala,Monaragala,6.87469,81.23173,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,83.4,0.6349
2015-01-15,Uva,Moneragala,Monaragala,6.87469,81.23173,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,99.44,0.757
2015-01-15,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,84.76,0.6452
2015-01-15,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Rice (white),KG,actual,Retail,LKR,76.17,0.5799
2015-01-15,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,96.33,0.7333
2015-01-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,81.35,0.6193
2015-01-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,98.62,0.7508
2015-01-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,84.55,0.6437
2015-01-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,102.0,0.7765
2015-02-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,LKR,81.85,0.6174
2015-02-15,,,National Average,,,non-food,Fuel (diesel),L,actual,Retail,LKR,95.0,0.7166
2015-02-15,,,National Average,,,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,117.0,0.8825
2015-02-15,Central,Kandy,Kandy,7.294600009918213,80.5906982421875,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,77.95,0.588
2015-02-15,Central,Kandy,Kandy,7.294600009918213,80.5906982421875,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,90.0,0.6789
2015-02-15,Central,Matale,Matale,7.465357,80.624242,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,78.45,0.5917
2015-02-15,Central,Matale,Matale,7.465357,80.624242,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,86.0,0.6487
2015-02-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803161621,80.74590301513672,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,75.65,0.5706
2015-02-15,Eastern,Ampara,Ampara,7.283333,81.666667,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,75.75,0.5714
2015-02-15,Eastern,Ampara,Ampara,7.283333,81.666667,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,101.25,0.7637
2015-02-15,Eastern,Batticaloa,Batticaloa,7.716667,81.7,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,68.33,0.5154
2015-02-15,Eastern,Batticaloa,Batticaloa,7.716667,81.7,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,80.0,0.6034
2015-02-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,70.65,0.5329
2015-02-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,90.33,0.6814
2015-02-15,North Central,Anuradhapura,Anuradhapura,8.33530044555664,80.33290100097656,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,75.4,0.5687
2015-02-15,North Central,Anuradhapura,Anuradhapura,8.33530044555664,80.33290100097656,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87.88,0.6628
2015-02-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,77.87,0.5873
2015-02-15,North Western,Puttalam,Puttalm,8.038129,79.838146,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,72.15,0.5442
2015-02-15,North Western,Puttalam,Puttalm,8.038129,79.838146,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,85.0,0.6411
2015-02-15,Northern,Jaffna,Jaffna,9.6567,80.0137,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,71.08,0.5362
2015-02-15,Northern,Jaffna,Jaffna,9.6567,80.0137,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,75.0,0.5657
2015-02-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,71.13,0.5365
2015-02-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,76.5,0.577
2015-02-15,Northern,Mannar,Mannar,8.983333,79.9,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,80.0,0.6034
2015-02-15,Northern,Mullattivu,Mulaitivu,9.268,80.815,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,68.33,0.5154
2015-02-15,Northern,Mullattivu,Mulaitivu,9.268,80.815,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,77.08,0.5814
2015-02-15,Northern,Vavuniya,Vavuniya,8.75,80.5,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,73.17,0.5519
2015-02-15,Northern,Vavuniya,Vavuniya,8.75,80.5,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,79.0,0.5959
2015-02-15,Sabaragamuwa,Ratnapura,Rathnapura,6.716800212860107,80.33509826660156,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,76.4,0.5763
2015-02-15,Sabaragamuwa,Ratnapura,Rathnapura,6.716800212860107,80.33509826660156,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87.17,0.6575
2015-02-15,Southern,Galle,Galle,6.037199974060059,80.22450256347656,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,70.12,0.5289
2015-02-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,77.75,0.5865
2015-02-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,86.65,0.6536
2015-02-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,70.11,0.5289
2015-02-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,76.65,0.5782
2015-02-15,Uva,Moneragala,Monaragala,6.87469,81.23173,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,77.15,0.5819
2015-02-15,Uva,Moneragala,Monaragala,6.87469,81.23173,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,89.0,0.6713
2015-02-15,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,81.61,0.6156
2015-02-15,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Rice (white),KG,actual,Retail,LKR,75.53,0.5697
2015-02-15,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,94.17,0.7103
2015-02-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,79.35,0.5985
2015-02-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87.58,0.6606
2015-02-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,77.65,0.5857
2015-02-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,89.67,0.6764
2015-03-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,LKR,81.03,0.6097
2015-03-15,,,National Average,,,non-food,Fuel (diesel),L,actual,Retail,LKR,95.0,0.7148
2015-03-15,,,National Average,,,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,117.0,0.8804
2015-03-15,Central,Kandy,Kandy,7.294600009918213,80.5906982421875,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,72.24,0.5436
2015-03-15,Central,Kandy,Kandy,7.294600009918213,80.5906982421875,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,88.25,0.6641
2015-03-15,Central,Matale,Matale,7.465357,80.624242,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,74.2,0.5583
2015-03-15,Central,Matale,Matale,7.465357,80.624242,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,86.0,0.6471
2015-03-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803161621,80.74590301513672,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,72.56,0.546
2015-03-15,Eastern,Ampara,Ampara,7.283333,81.666667,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,74.35,0.5594
2015-03-15,Eastern,Ampara,Ampara,7.283333,81.666667,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,100.0,0.7524
2015-03-15,Eastern,Batticaloa,Batticaloa,7.716667,81.7,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,67.8,0.5102
2015-03-15,Eastern,Batticaloa,Batticaloa,7.716667,81.7,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,80.0,0.602
2015-03-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,64.33,0.484
2015-03-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,85.83,0.6458
2015-03-15,North Central,Anuradhapura,Anuradhapura,8.33530044555664,80.33290100097656,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,71.64,0.5391
2015-03-15,North Central,Anuradhapura,Anuradhapura,8.33530044555664,80.33290100097656,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,86.92,0.654
2015-03-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,73.04,0.5496
2015-03-15,North Western,Puttalam,Puttalm,8.038129,79.838146,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,70.24,0.5285
2015-03-15,North Western,Puttalam,Puttalm,8.038129,79.838146,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,85.08,0.6402
2015-03-15,Northern,Jaffna,Jaffna,9.6567,80.0137,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,68.66,0.5167
2015-03-15,Northern,Jaffna,Jaffna,9.6567,80.0137,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,75.0,0.5643
2015-03-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,70.67,0.5318
2015-03-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,75.0,0.5643
2015-03-15,Northern,Mannar,Mannar,8.983333,79.9,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,75.0,0.5643
2015-03-15,Northern,Mullattivu,Mulaitivu,9.268,80.815,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,67.53,0.5081
2015-03-15,Northern,Mullattivu,Mulaitivu,9.268,80.815,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,75.0,0.5643
2015-03-15,Northern,Vavuniya,Vavuniya,8.75,80.5,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,68.4,0.5147
2015-03-15,Northern,Vavuniya,Vavuniya,8.75,80.5,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,79.08,0.595
2015-03-15,Sabaragamuwa,Ratnapura,Rathnapura,6.716800212860107,80.33509826660156,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,72.12,0.5427
2015-03-15,Southern,Galle,Galle,6.037199974060059,80.22450256347656,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,66.4,0.4996
2015-03-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,68.55,0.5158
2015-03-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,86.85,0.6535
2015-03-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,66.96,0.5038
2015-03-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,70.84,0.533
2015-03-15,Uva,Moneragala,Monaragala,6.87469,81.23173,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,65.14,0.4901
2015-03-15,Uva,Moneragala,Monaragala,6.87469,81.23173,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87.16,0.6559
2015-03-15,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,76.4,0.5749
2015-03-15,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Rice (white),KG,actual,Retail,LKR,73.41,0.5524
2015-03-15,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,85.67,0.6446
2015-03-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,75.64,0.5691
2015-03-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87.0,0.6546
2015-03-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,77.2,0.5809
2015-03-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,88.17,0.6634
2015-04-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,LKR,82.33,0.6344
2015-04-15,,,National Average,,,non-food,Fuel (diesel),L,actual,Retail,LKR,95.0,0.7321
2015-04-15,,,National Average,,,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,117.0,0.9016
2015-04-15,Central,Kandy,Kandy,7.294600009918213,80.5906982421875,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,69.75,0.5375
2015-04-15,Central,Kandy,Kandy,7.294600009918213,80.5906982421875,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,85.0,0.655
2015-04-15,Central,Matale,Matale,7.465357,80.624242,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,71.3,0.5494
2015-04-15,Central,Matale,Matale,7.465357,80.624242,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,86.0,0.6627
2015-04-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803161621,80.74590301513672,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,66.0,0.5086
2015-04-15,Eastern,Ampara,Ampara,7.283333,81.666667,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,73.5,0.5664
2015-04-15,Eastern,Ampara,Ampara,7.283333,81.666667,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,88.5,0.682
2015-04-15,Eastern,Batticaloa,Batticaloa,7.716667,81.7,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,66.3,0.5109
2015-04-15,Eastern,Batticaloa,Batticaloa,7.716667,81.7,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,80.0,0.6165
2015-04-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,63.5,0.4893
2015-04-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,86.0,0.6627
2015-04-15,North Central,Anuradhapura,Anuradhapura,8.33530044555664,80.33290100097656,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,68.6,0.5286
2015-04-15,North Central,Anuradhapura,Anuradhapura,8.33530044555664,80.33290100097656,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,86.4,0.6658
2015-04-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,67.45,0.5198
2015-04-15,North Western,Puttalam,Puttalm,8.038129,79.838146,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,73.15,0.5637
2015-04-15,North Western,Puttalam,Puttalm,8.038129,79.838146,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,85.0,0.655
2015-04-15,Northern,Jaffna,Jaffna,9.6567,80.0137,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,66.17,0.5099
2015-04-15,Northern,Jaffna,Jaffna,9.6567,80.0137,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,75.0,0.5779
2015-04-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,67.67,0.5214
2015-04-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,75.0,0.5779
2015-04-15,Northern,Mannar,Mannar,8.983333,79.9,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,69.0,0.5317
2015-04-15,Northern,Mannar,Mannar,8.983333,79.9,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,80.0,0.6165
2015-04-15,Northern,Mullattivu,Mulaitivu,9.268,80.815,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,69.0,0.5317
2015-04-15,Northern,Mullattivu,Mulaitivu,9.268,80.815,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,75.0,0.5779
2015-04-15,Northern,Vavuniya,Vavuniya,8.75,80.5,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,65.83,0.5073
2015-04-15,Northern,Vavuniya,Vavuniya,8.75,80.5,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,76.78,0.5916
2015-04-15,Sabaragamuwa,Ratnapura,Rathnapura,6.716800212860107,80.33509826660156,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,71.6,0.5517
